CensusTract,Opportunity_Tier,PWC_Opportunity_Index,Top_Domain,District,District_combined,City,Neighborhood,1st Due,LIFEEXPPCT,LOWINCPCT,UNEMPPCT,LINGISOPCT,LESSHSPCT,E_POV150_P,With_PublicAssIncome_P,With_SSI_P,E_UNINSUR_P,With_Medicaid_P,percent_food_insecure,PRE1960PCT,E_HBURD_P,House_Vacant_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,Owner_occupied_P,Mean_Proportion_HHIncome,percent_homeowners,PTRAF,E_NOVEH_P,Mean_Transportation_time(min),Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Fromhome_P,Percent_Severe/Fatal,Avg_Person_Injured/Kill,Avg_Pedestrian_Injured/Kill,Percent_Alcohol_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Speed_Related,Percent_Hitrun_Related,Percent_Schoolzone_Related,Percent_Lgtruck_Related,Percent_Young_Related,Percent_Senior_Related,Percent_Bike_Related,Percent_Night_Related,Percent_Workzone_Related,PM25,OZONE,DSLPM,NO2,RSEI_AIR,PTSDF,UST,PWDIS,PNPL,PRMP,Total_Calls,Chronic_History,Violence_Calls,Opioid_Calls,CPR_Calls,DISABILITYPCT,UNDER5PCT,OVER64PCT,E_SNGPNT_P,E_GROUPQ_P,Total_Population,Median_Age,Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Prop_White,Sex_Ratio(males per 100 females),Prop_Black,Prop_Hisp,Socioeconomic_Rank,Socioeconomic_Var1,Socioeconomic_Val1,Socioeconomic_Z1,Housing_Rank,Housing_Var1,Housing_Val1,Housing_Z1,Transportation_Rank,Transportation_Var1,Transportation_Val1,Transportation_Z1,Transportation_Var2,Transportation_Val2,Transportation_Z2,Transportation_Var3,Transportation_Val3,Transportation_Z3,TransportationSafety_Rank,TransportationSafety_Var1,TransportationSafety_Val1,TransportationSafety_Z1,TransportationSafety_Var2,TransportationSafety_Val2,TransportationSafety_Z2,TransportationSafety_Var3,TransportationSafety_Val3,TransportationSafety_Z3,Environmental_Rank,Environmental_Var1,Environmental_Val1,Environmental_Z1,Environmental_Var2,Environmental_Val2,Environmental_Z2,Environmental_Var3,Environmental_Val3,Environmental_Z3,PublicHealth_Rank,PublicHealth_Var1,PublicHealth_Val1,PublicHealth_Z1,Demographics_Rank,Demographics_Var1,Demographics_Val1,Demographics_Z1,Demographics_Var2,Demographics_Val2,Demographics_Z2,Demographics_Var3,Demographics_Val3,Demographics_Z3,Socioeconomic_Var2,Socioeconomic_Val2,Socioeconomic_Z2,Socioeconomic_Var3,Socioeconomic_Val3,Socioeconomic_Z3,Housing_Var2,Housing_Val2,Housing_Z2,Housing_Var3,Housing_Val3,Housing_Z3,PublicHealth_Var2,PublicHealth_Val2,PublicHealth_Z2,PublicHealth_Var3,PublicHealth_Val3,PublicHealth_Z3
51153900901,Exceptional Opportunity,8,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Dumfries,Station 3 - 1st Due,0.209230769,0.297543976,0.047265161,0.042761463,0.209754722,0.24001326,0.065945389,0.036063885,0.157633018,0.221451531,0.12,0.150214592,0.281813498,0.074391989,0.101573677,0.043395327,0.047398248,0.576386583,0.343975584,0.525,617775.3796,0.044307058,35.92796885,0.725578599,0.133453562,0.032762248,0.01653141,0.073639916,0.269230769,1.769230769,0.038461538,0.115384615,0.115384615,0,0,0.153846154,0.153846154,0,0,0.115384615,0.153846154,0.038461538,0.384615385,0,7.024476503,54.8924,0.15422515,5.347383539,43.64059141,0.404154444,1.668831907,4292.497404,0.818762251,0,2350,468,100,17,13,0.074099137,0.051549809,0.075087021,0.157135497,0.001823305,6363,31,58.1,12,46.2,0.145153512,89.6,0.338048545,0.4135991,2,E_POV150_P,0.24001326,1.499703906,4,House_Vacant_P,0.074391989,1.040282688,3,Work_Fromhome_P,0.073639916,-1.024049368,E_NOVEH_P,0.044307058,0.861039514,Work_Drivealone_P,0.725578599,0.624479442,6,Percent_Severe/Fatal,0.269230769,1.778268601,Percent_Hitrun_Related,0.153846154,1.680908724,Percent_Night_Related,0.384615385,1.082574832,5,PTSDF,0.404154444,0.860343041,PWDIS,4292.497404,0.368190448,PNPL,0.818762251,0.250070576,1,CPR_Calls,13,2.99245695,0,E_SNGPNT_P,0.157135497,2.12203861,Prop_Black,0.338048545,1.250679704,Prop_Hisp,0.4135991,1.041620713,LESSHSPCT,0.209754722,1.394103375,With_Medicaid_P,0.221451531,1.370150541,PRE1960PCT,0.150214592,1.038532251,E_MOBILE_P,0.043395327,1.023803586,Violence_Calls,100,2.222677155,Opioid_Calls,17,1.698515036
51153900904,Moderate Opportunity,4,Socioeconomic,POTOMAC,"WOODBRIDGE:0.19%,POTOMAC:99.81%",Dumfries,River Heritage Boulevard,Station 23 - 1st Due,0.178394938,0.085463621,0.045604396,0.028280543,0.04494661,0.056376244,0.067873303,0.020927602,0.04145312,0.079963515,0.061,0.0456718,0.082013575,0.061072756,0,0.006903877,0.032239819,0.825588413,0.378495763,0.852,530888.8414,0,45.9574659,0.622852234,0.083619702,0.052119129,0.027491409,0.202749141,0.125,1.607142857,0.017857143,0.107142857,0.25,0.053571429,0.017857143,0.160714286,0.035714286,0.017857143,0.035714286,0.25,0.125,0.017857143,0.285714286,0.017857143,6.989775683,55.0882,0.144219387,4.376006727,66.94235433,0.457200488,1.287070259,5345.34055,0.60977887,0,1890,452,23,8,1,0.052447552,0.053964426,0.049291528,0.070701357,0.000904432,7498,35.1,64,9.3,54.7,0.219611849,112.5,0.423756019,0.162264702,1,With_PublicAssIncome_P,0.067873303,0.223448246,5,House_Vacant_P,0.061072756,0.651451951,4,Mean_Transportation_time(min),45.9574659,0.690304617,Work_Carpooled_P,0.083619702,-0.423926033,,,,6,Percent_Drowsy_Related,0.053571429,1.458008587,Percent_Distracted_Related,0.25,0.542863236,Percent_Alcohol_Related,0.107142857,0.447663207,2,PTSDF,0.457200488,1.084292546,PWDIS,5345.34055,0.644951354,RSEI_AIR,66.94235433,0.503767404,3,Chronic_History,452,0.845773395,0,Prop_Black,0.423756019,1.990085877,Child_Dependency_Ratio,54.7,1.341953827,Sex_Ratio(males per 100 females),112.5,0.529317415,,,,,,,Mean_Proportion_HHIncome,0.378495763,0.548018085,,,,Total_Calls,1890,0.322614389,Opioid_Calls,8,0.174820074
51153900904,Moderate Opportunity,4,Socioeconomic,WOODBRIDGE,"WOODBRIDGE:0.19%,POTOMAC:99.81%",Dumfries,River Heritage Boulevard,Station 23 - 1st Due,0.178394938,0.085463621,0.045604396,0.028280543,0.04494661,0.056376244,0.067873303,0.020927602,0.04145312,0.079963515,0.061,0.0456718,0.082013575,0.061072756,0,0.006903877,0.032239819,0.825588413,0.378495763,0.852,530888.8414,0,45.9574659,0.622852234,0.083619702,0.052119129,0.027491409,0.202749141,0.125,1.607142857,0.017857143,0.107142857,0.25,0.053571429,0.017857143,0.160714286,0.035714286,0.017857143,0.035714286,0.25,0.125,0.017857143,0.285714286,0.017857143,6.989775683,55.0882,0.144219387,4.376006727,66.94235433,0.457200488,1.287070259,5345.34055,0.60977887,0,1890,452,23,8,1,0.052447552,0.053964426,0.049291528,0.070701357,0.000904432,7498,35.1,64,9.3,54.7,0.219611849,112.5,0.423756019,0.162264702,1,With_PublicAssIncome_P,0.067873303,0.223448246,5,House_Vacant_P,0.061072756,0.651451951,4,Mean_Transportation_time(min),45.9574659,0.690304617,Work_Carpooled_P,0.083619702,-0.423926033,,,,6,Percent_Drowsy_Related,0.053571429,1.458008587,Percent_Distracted_Related,0.25,0.542863236,Percent_Alcohol_Related,0.107142857,0.447663207,2,PTSDF,0.457200488,1.084292546,PWDIS,5345.34055,0.644951354,RSEI_AIR,66.94235433,0.503767404,3,Chronic_History,452,0.845773395,0,Prop_Black,0.423756019,1.990085877,Child_Dependency_Ratio,54.7,1.341953827,Sex_Ratio(males per 100 females),112.5,0.529317415,,,,,,,Mean_Proportion_HHIncome,0.378495763,0.548018085,,,,Total_Calls,1890,0.322614389,Opioid_Calls,8,0.174820074
51153900905,High Opportunity,6,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Graham Park Shores,Station 3 - 1st Due,0.183589744,0.195886386,0.108793325,0.026761333,0.070300937,0.111508453,0.01583834,0.03003823,0.121423927,0.121386334,0.132,0.11715915,0.190060077,0.050803525,0.082426128,0,0.019661387,0.852792705,0.401205788,0.81,378613.9247,0.008192245,48.96251932,0.634920635,0.156613757,0.049029982,0.009171076,0.089241623,0.181818182,1.363636364,0,0.181818182,0.090909091,0,0.090909091,0.181818182,0,0,0,0.181818182,0,0,0.181818182,0,6.988679508,54.78707,0.105171752,4.40406457,58.06339028,0.610764259,0.390342632,5690.108559,3.372635011,0,1506,382,45,4,6,0.135019711,0.083062419,0.109720416,0.049153468,0.001788036,6301,40.3,51.9,14.2,37.8,0.2594172,144.2,0.394278607,0.189410092,2,UNEMPPCT,0.108793325,2.042337213,6,Mean_Proportion_HHIncome,0.401205788,0.863118952,5,Mean_Transportation_time(min),48.96251932,1.194212581,Work_Fromhome_P,0.089241623,-0.80882488,Work_Walk_P,0.009171076,-0.110100569,3,Percent_Drug_Related,0.090909091,3.88430443,Percent_Alcohol_Related,0.181818182,1.850307072,Percent_Severe/Fatal,0.181818182,0.60349651,4,PNPL,3.372635011,1.791128466,PTSDF,0.610764259,1.732607255,PWDIS,5690.108559,0.73558053,1,CPR_Calls,6,0.809962866,0,Sex_Ratio(males per 100 females),144.2,2.20343227,Prop_Black,0.394278607,1.735781562,DISABILITYPCT,0.135019711,1.583021337,percent_food_insecure,0.132,1.016731668,E_UNINSUR_P,0.121423927,0.257675209,PRE1960PCT,0.11715915,0.678163869,House_Vacant_P,0.050803525,0.351660464,Violence_Calls,45,0.413936981,Chronic_History,382,0.391306923
51153901005,Less Opportunity,1,PublicHealth,POTOMAC,"COLES:39.91%,POTOMAC:60.09%",Dumfries,Powell's Creek Greenway,Station 17 - 1st Due,0.175384615,0.051111447,0.040507696,0.018411362,0.025343439,0.033368564,0.033140452,0.028406102,0.026121093,0.044193843,0.045,0.002104156,0.052603893,0,0,0,0.012624934,0.984448135,0.319444444,0.972,466236.6797,0.008416623,46.50553877,0.707905687,0.0740638,0.027461859,0.005825243,0.173647712,0.090909091,1.818181818,0,0.03030303,0.212121212,0.03030303,0.03030303,0.151515152,0,0,0.121212121,0.181818182,0.303030303,0.03030303,0.242424242,0,7.150998907,54.54996,0.139790394,4.580749549,23.75098068,0,0.143134103,22.11230586,0.263333754,0,982,258,13,4,2,0.053642182,0.057224823,0.042276914,0.021567596,0,6849,33.9,63.4,10.2,53.2,0.48946316,111.4,0.216582064,0.144439317,2,LIFEEXPPCT,0.175384615,-0.165888994,5,E_HBURD_P,0.052603893,-1.294656385,4,Mean_Transportation_time(min),46.50553877,0.782209234,Work_Carpooled_P,0.0740638,-0.611737948,Work_Drivealone_P,0.707905687,0.33867326,3,Percent_Senior_Related,0.303030303,1.770422148,Percent_Lgtruck_Related,0.121212121,0.954489137,Percent_Drug_Related,0.03030303,0.830067706,6,NO2,4.580749549,-1.067891697,UST,0.143134103,-0.901013721,PTSDF,0,-0.845914034,1,Violence_Calls,13,-0.638420939,0,Child_Dependency_Ratio,53.2,1.178257524,Prop_White,0.48946316,0.531582753,Sex_Ratio(males per 100 females),111.4,0.471225101,,,,,,,House_Vacant_P,0,-1.131455875,Owner_occupied_P,0.984448135,1.046475646,Total_Calls,982,-0.580109387,Opioid_Calls,4,-0.502377687
51153901005,Less Opportunity,1,PublicHealth,COLES,"COLES:39.91%,POTOMAC:60.09%",Dumfries,Powell's Creek Greenway,Station 17 - 1st Due,0.175384615,0.051111447,0.040507696,0.018411362,0.025343439,0.033368564,0.033140452,0.028406102,0.026121093,0.044193843,0.045,0.002104156,0.052603893,0,0,0,0.012624934,0.984448135,0.319444444,0.972,466236.6797,0.008416623,46.50553877,0.707905687,0.0740638,0.027461859,0.005825243,0.173647712,0.090909091,1.818181818,0,0.03030303,0.212121212,0.03030303,0.03030303,0.151515152,0,0,0.121212121,0.181818182,0.303030303,0.03030303,0.242424242,0,7.150998907,54.54996,0.139790394,4.580749549,23.75098068,0,0.143134103,22.11230586,0.263333754,0,982,258,13,4,2,0.053642182,0.057224823,0.042276914,0.021567596,0,6849,33.9,63.4,10.2,53.2,0.48946316,111.4,0.216582064,0.144439317,2,LIFEEXPPCT,0.175384615,-0.165888994,5,E_HBURD_P,0.052603893,-1.294656385,4,Mean_Transportation_time(min),46.50553877,0.782209234,Work_Carpooled_P,0.0740638,-0.611737948,Work_Drivealone_P,0.707905687,0.33867326,3,Percent_Senior_Related,0.303030303,1.770422148,Percent_Lgtruck_Related,0.121212121,0.954489137,Percent_Drug_Related,0.03030303,0.830067706,6,NO2,4.580749549,-1.067891697,UST,0.143134103,-0.901013721,PTSDF,0,-0.845914034,1,Violence_Calls,13,-0.638420939,0,Child_Dependency_Ratio,53.2,1.178257524,Prop_White,0.48946316,0.531582753,Sex_Ratio(males per 100 females),111.4,0.471225101,,,,,,,House_Vacant_P,0,-1.131455875,Owner_occupied_P,0.984448135,1.046475646,Total_Calls,982,-0.580109387,Opioid_Calls,4,-0.502377687
51153901009,Moderate Opportunity,3,Socioeconomic,POTOMAC,POTOMAC:100%,Dale City,Dumfries,Station 17 - 1st Due,0.157948718,0.06105433,0.02276867,0.008932559,0.045615589,0.059037117,0.032603841,0.013398839,0.009279182,0.055854365,0.059,0.010272443,0.117016525,0,0,0,0,0.922270038,0.372286822,0.979,634993.6713,0.015185351,42.39880737,0.641967991,0.109958506,0.049199763,0.013337285,0.179905157,0.129032258,2.096774194,0.096774194,0.096774194,0.129032258,0,0,0.096774194,0.032258065,0,0,0.225806452,0.161290323,0.064516129,0.290322581,0,7.176833333,54.95034,0.148521017,5.311493204,26.71695376,0,0.108358093,157.4252248,0.16650453,0,1250,411,19,4,3,0.091297752,0.06993007,0.106239914,0.042429656,0,7328,36.8,75.5,20.8,54.7,0.548344017,98.8,0.180689103,0.126869658,1,LIFEEXPPCT,0.157948718,-1.126723793,4,Mean_Proportion_HHIncome,0.372286822,0.461869228,6,Mean_Transportation_time(min),42.39880737,0.093564351,,,,,,,3,Percent_Bike_Related,0.064516129,1.724465358,Avg_Person_Injured/Kill,2.096774194,1.526407903,Avg_Pedestrian_Injured/Kill,0.096774194,0.359348238,5,OZONE,54.95034,0.070519612,PM25,7.176833333,0.037913003,,,,2,Chronic_History,411,0.57958589,0,Child_Dependency_Ratio,54.7,1.341953827,Prop_White,0.548344017,0.844523639,Age_Dependency_Ratio,75.5,0.512829857,,,,,,,,,,,,,,,,,,
51153901010,Less Opportunity,2,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Montclair,Station 17 - 1st Due,0.180512821,0.050346514,0.058237548,0,0.017159199,0.013249083,0.009992862,0.010706638,0.090909091,0.056163535,0.097,0,0.077087794,0.044989775,0,0,0,0.848806366,0.205612245,0.837,666055.5656,0.006423983,50.70272354,0.623147777,0.096115338,0.050861033,0.005206247,0.22226672,0.142857143,1.857142857,0,0.071428571,0.285714286,0.071428571,0,0.142857143,0,0,0.142857143,0.428571429,0.357142857,0,0.071428571,0,7.151104372,54.93834,0.151137401,5.838832018,29.21284243,0,0.210734162,356.4940379,0.173797749,0,1043,278,10,4,1,0.09043981,0.10680799,0.109050143,0.087794433,0.00101916,4765,37.4,59,17.5,41.5,0.538949275,109.4,0.186141304,0.127038043,2,UNEMPPCT,0.058237548,0.358076563,5,House_Vacant_P,0.044989775,0.181938627,3,Mean_Transportation_time(min),50.70272354,1.486021957,Work_Walk_P,0.005206247,-0.334012152,Work_Carpooled_P,0.096115338,-0.178336519,4,Percent_Senior_Related,0.357142857,2.454675291,Percent_Drowsy_Related,0.071428571,2.236673911,Percent_Young_Related,0.428571429,2.220151918,6,NO2,5.838832018,0.120261618,OZONE,54.93834,0.053867885,,,,1,CPR_Calls,1,-0.748961479,0,UNDER5PCT,0.10680799,1.33554492,Prop_White,0.538949275,0.79459232,E_SNGPNT_P,0.087794433,0.548271149,percent_food_insecure,0.097,0.124667371,,,,,,,,,,Violence_Calls,10,-0.737079494,Total_Calls,1043,-0.519463847
51153901011,High Opportunity,5,Socioeconomic,POTOMAC,POTOMAC:100%,Dale City,Ascot Woods,Station 17 - 1st Due,0.161025641,0.116988972,0.057793345,0.029115934,0.052843602,0.091737254,0.065113817,0.039703547,0.046028448,0.082071324,0.088,0.003064351,0.11011117,0.035240041,0,0,0.022763367,0.89291993,0.41671875,0.925,870125.5679,0.00847009,50.29197761,0.647376312,0.046476762,0.060869565,0.003598201,0.196401799,0.142857143,1.666666667,0.071428571,0.047619048,0.30952381,0.023809524,0,0.285714286,0.047619048,0,0.095238095,0.071428571,0.285714286,0,0.285714286,0.023809524,7.164756284,55.15872,0.160104358,5.840134244,33.38719093,0.031362847,0,1935.718101,0.201523888,0,1250,370,22,5,3,0.085816642,0.077033722,0.084065846,0.066701959,0,6534,38.6,47.8,14.5,33.3,0.378869853,110.8,0.24917343,0.174180944,1,LIFEEXPPCT,0.161025641,-0.957164711,5,Mean_Proportion_HHIncome,0.41671875,1.078360801,3,Mean_Transportation_time(min),50.29197761,1.417145263,Work_Carpooled_P,0.046476762,-1.153934219,Work_Walk_P,0.003598201,-0.424825684,4,Percent_Senior_Related,0.285714286,1.551461146,Percent_Distracted_Related,0.30952381,1.334389054,Percent_Speed_Related,0.285714286,0.942529166,6,OZONE,55.15872,0.359676853,NO2,5.840134244,0.121491461,,,,2,Chronic_History,370,0.313398385,0,Prop_Black,0.24917343,0.483946004,Sex_Ratio(males per 100 females),110.8,0.439538385,UNDER5PCT,0.077033722,0.304700944,With_SSI_P,0.039703547,0.450356998,UNEMPPCT,0.057793345,0.343277984,,,,,,,,,,,,
51153901012,Exceptional Opportunity,8,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Four Seasons,Station 23 - 1st Due,0.175384615,0.1830617,0.033117351,0.023255814,0.068707725,0.14380023,0.059363525,0.033659731,0.016647532,0.130144928,0.124,0.028772754,0.215422277,0.040516735,0.085731063,0,0,0.79137931,0.328874539,0.799,847446.4844,0.006119951,45.56763285,0.607843137,0.098765432,0.023965142,0,0.248366013,0.175925926,1.416666666,0.018518519,0.101851852,0.222222222,0.046296296,0.009259259,0.444444444,0.064814815,0.009259259,0.12962963,0.111111111,0.175925926,0,0.351851852,0.027777778,7.119189891,55.07797,0.169051405,5.745440728,38.64243346,0.203785448,1.396550406,2786.160893,0.284355968,0,2336,651,50,26,7,0.183188406,0.064293915,0.434270953,0.023255814,0.001148106,3668,57.3,127.3,89.8,37.4,0.542327331,82.6,0.229508197,0.108572964,3,percent_food_insecure,0.124,0.812831258,5,E_HBURD_P,0.215422277,0.154438472,4,Work_Walk_P,0,-0.628032148,Mean_Transportation_time(min),45.56763285,0.624934738,Work_PublicTransportation_P,0.023965142,-0.277942807,2,Percent_Speed_Related,0.444444444,2.607322174,Percent_Drowsy_Related,0.046296296,1.14077452,Percent_Lgtruck_Related,0.12962963,1.115355807,6,OZONE,55.07797,0.247624606,DSLPM,0.169051405,0.141539222,RSEI_AIR,38.64243346,0.054016708,1,Opioid_Calls,26,3.222209997,0,OVER64PCT,0.434270953,3.813982121,DISABILITYPCT,0.183188406,3.066628202,Median_Age,57.3,3.034493619,E_POV150_P,0.14380023,0.37111404,LIFEEXPPCT,0.175384615,-0.165888994,House_Vacant_P,0.040516735,0.051356374,,,,Chronic_History,651,2.137756651,CPR_Calls,7,1.121747735
51153901013,High Opportunity,6,Socioeconomic,POTOMAC,POTOMAC:100%,Dumfries,Forest Park,Station 23 - 1st Due,0.178394938,0.283069573,0.016533637,0.076785714,0.110280374,0.222454464,0.111607143,0.03125,0.057330546,0.270921132,0.067,0.047413793,0.288392857,0.034482759,0,0.125862069,0.027678571,0.757539564,0.47559761,0.857,1132619.329,0.032142857,41.86828919,0.692260817,0.088360756,0.045094455,0,0.148689823,0.066666667,1.5,0,0.066666667,0.116666667,0.033333333,0.016666667,0.4,0.033333333,0,0.133333333,0.216666667,0.1,0.016666667,0.333333333,0.033333333,7.060565847,54.89499,0.185124713,5.905947048,38.00409591,0.27172252,3.766458372,3371.522564,0.45607832,0,2026,302,30,15,0,0.077363034,0.058524933,0.057629143,0.1625,0,3425,33.7,55.8,13,42.8,0.188895249,87.9,0.388666285,0.285346308,1,With_Medicaid_P,0.270921132,2.033939125,4,E_MOBILE_P,0.125862069,3.633150824,3,PTRAF,1132619.329,0.823962359,Work_Walk_P,0,-0.628032148,E_NOVEH_P,0.032142857,0.351357964,6,Percent_Speed_Related,0.4,2.141180134,Percent_Lgtruck_Related,0.133333333,1.186137123,Percent_Drowsy_Related,0.033333333,0.575521145,5,UST,3.766458372,1.588406894,DSLPM,0.185124713,0.610343123,PTSDF,0.27172252,0.301242651,2,Opioid_Calls,15,1.359916155,0,E_SNGPNT_P,0.1625,2.243791577,Prop_Black,0.388666285,1.68736355,Total_Population,3425,-1.162205565,E_POV150_P,0.222454464,1.293737217,With_PublicAssIncome_P,0.111607143,1.25301802,Mean_Proportion_HHIncome,0.47559761,1.89530309,E_HBURD_P,0.288392857,0.803881671,Total_Calls,2026,0.457824118,,,
51153901014,High Opportunity,5,Socioeconomic,POTOMAC,POTOMAC:100%,Dumfries,Old Blacktop Road,Station 3 - 1st Due,0.178394938,0.203454509,0.092933948,0.008492569,0.117399741,0.099538431,0.061571125,0.020523708,0.104956853,0.080250657,0.139,0.125255276,0.202406228,0.038121171,0.061946903,0,0.03467799,0.886739218,0.329887821,0.741,883990.7633,0.043878273,33.53732429,0.675583864,0.171974522,0.01910828,0.008917197,0.124416136,0.113772455,1.736526946,0.035928144,0.05988024,0.19760479,0.017964072,0.023952096,0.293413174,0.053892216,0.017964072,0.113772455,0.155688623,0.167664671,0.005988024,0.293413174,0.011976048,7.093647814,54.45186,0.159426034,4.785313936,32.01979424,0.28546388,1.633868942,3670.781811,1.139751735,0,1754,382,28,9,1,0.099252072,0.089303632,0.089504315,0.0502477,0.004214329,5083,36.7,46.8,11.8,35,0.368368117,131.5,0.305003772,0.18556701,1,UNEMPPCT,0.092933948,1.513983656,4,PRE1960PCT,0.125255276,0.766427333,2,E_NOVEH_P,0.043878273,0.843073368,Work_PublicTransportation_P,0.01910828,-0.511864587,Work_Fromhome_P,0.124416136,-0.323594865,6,Percent_Speed_Related,0.293413174,1.023276612,Percent_Lgtruck_Related,0.113772455,0.812309985,Percent_Drug_Related,0.023952096,0.510012987,3,PNPL,1.139751735,0.443762049,PTSDF,0.28546388,0.359255851,PWDIS,3670.781811,0.204760054,5,Chronic_History,382,0.391306923,0,Sex_Ratio(males per 100 females),131.5,1.532730104,Prop_Black,0.305003772,0.965599442,UNDER5PCT,0.089303632,0.729509467,percent_food_insecure,0.139,1.195144528,LOWINCPCT,0.203454509,0.233675015,E_CROWD_P,0.03467799,0.062071716,E_HBURD_P,0.202406228,0.038594737,Opioid_Calls,9,0.344119514,Total_Calls,1754,0.187404661
51153901015,Moderate Opportunity,4,PublicHealth,POTOMAC,POTOMAC:100%,Dumfries,Princeton Woods,Station 23 - 1st Due,0.178394938,0.241857831,0.057268722,0.023333333,0.074952562,0.158101657,0.044166667,0,0.065431059,0.099774521,0.129,0,0.384166667,0,0.406666667,0,0.081666667,0.429817159,0.335129604,0.406,1107827.185,0,45.90750436,0.749742002,0.136738906,0,0,0.113519092,0.049180328,1.573770492,0.06557377,0.049180328,0.147540984,0,0,0.245901639,0.06557377,0,0.032786885,0.278688525,0.147540984,0,0.262295082,0,7.082437705,55.07443,0.155425998,6.238691324,43.40777377,0.24545199,4.410326657,3620.090821,0.362892957,0,1008,226,17,3,2,0.047632469,0.123560798,0.030609379,0.1525,0.00168492,3561,29.3,58.4,7.5,50.9,0.118894257,69.2,0.540526033,0.192431562,4,percent_food_insecure,0.129,0.940269014,3,E_MUNIT_P,0.406666667,1.717250498,5,Work_PublicTransportation_P,0,-1.432179572,Work_Drivealone_P,0.749742002,1.01524979,PTRAF,1107827.185,0.763314523,2,Percent_Young_Related,0.278688525,0.690738401,Percent_Speed_Related,0.245901639,0.524966321,Percent_Hitrun_Related,0.06557377,0.10441568,6,UST,4.410326657,2.030779385,NO2,6.238691324,0.497895177,OZONE,55.07443,0.242712346,1,Opioid_Calls,3,-0.671677127,0,Prop_Black,0.540526033,2.997471407,E_SNGPNT_P,0.1525,2.016831192,UNDER5PCT,0.123560798,1.915560228,LOWINCPCT,0.241857831,0.55565855,E_POV150_P,0.158101657,0.538871418,E_HBURD_P,0.384166667,1.656275191,percent_homeowners,0.406,-1.475311066,Chronic_History,226,-0.621504071,Total_Calls,1008,-0.554260468
51153901016,High Opportunity,6,PublicHealth,POTOMAC,"NEABSCO:0.37%,POTOMAC:99.63%",Dumfries,Eagles Pointe,Station 23 - 1st Due,0.178394938,0.171460801,0.097899475,0.032911392,0.084984985,0.115696389,0.05,0.079746835,0.049557848,0.155233315,0.108,0.003638569,0.236708861,0.041843542,0.16616131,0,0.008860759,0.733222714,0.36083815,0.712,1030613.53,0.017088608,43.58276367,0.588984792,0.212083847,0.020961776,0.0189067,0.159062885,0.068181818,1.954545455,0.079545455,0.034090909,0.238636364,0.034090909,0.022727273,0.181818182,0.079545455,0.045454545,0.090909091,0.159090909,0.170454546,0,0.238636364,0,7.117392077,55.20171,0.182967272,6.116978077,46.09943735,0.20415516,2.229885919,3123.932807,0.293537733,0,2072,353,47,6,5,0.110801264,0.06779661,0.06779661,0.036708861,0.00073692,6020,32.7,62.2,8.8,53.4,0.149264706,102.3,0.394669118,0.225,2,With_SSI_P,0.079746835,2.353220959,6,E_HBURD_P,0.236708861,0.343890539,3,PTRAF,1030613.53,0.574430451,Work_PublicTransportation_P,0.020961776,-0.422594378,Mean_Transportation_time(min),43.58276367,0.292098263,4,Avg_Person_Injured/Kill,1.954545455,0.99520795,Percent_Drowsy_Related,0.034090909,0.608555443,Percent_Schoolzone_Related,0.045454545,0.540607609,5,DSLPM,0.182967272,0.547417883,UST,2.229885919,0.532698142,OZONE,55.20171,0.419331665,1,Total_Calls,2072,0.50355682,0,Prop_Black,0.394669118,1.739150536,Child_Dependency_Ratio,53.4,1.200083697,DISABILITYPCT,0.110801264,0.837087609,UNEMPPCT,0.097899475,1.679409691,With_Medicaid_P,0.155233315,0.481627187,Mean_Proportion_HHIncome,0.36083815,0.303019272,E_MUNIT_P,0.16616131,0.26679981,CPR_Calls,5,0.498177997,Violence_Calls,47,0.479709351
